id,name,address,category,naver_category,new_cuisine_type,new_main_category
47424,고렝 연희점,"서울특별시 서대문구 증가로 13-9, 1층 (연희동)",기타,음식점>아시아음식,한식,RESTAURANT
47435,제이에스컴퍼니,"서울특별시 서대문구 통일로 428-1, 지하1층 (홍제동)",기타,,기타,RESTAURANT
47481,프립스,"서울특별시 서대문구 연희로25길 6, 1층 (연희동)",기타,"음식점>카페,디저트",카페,CAFE
47483,당신과 나의 귀한 인연(당나귀),"서울특별시 서대문구 가재울로 16, 1층 (남가좌동)",기타,,기타,RESTAURANT
47505,곱+치,"서울특별시 중랑구 용마산로 455, 1층 (망우동)",기타,"한식>곱창,막창,양",고기/구이,RESTAURANT
47512,W(더블유)루프탑,"서울특별시 서대문구 성산로 519, 5층 (대신동)",기타,,기타,RESTAURANT
47516,낭만주객,"서울특별시 서대문구 연희맛로 7-8, 1층 (연희동)",기타,술집>포장마차,카페,CAFE
47519,파트라슈 우유,"서울특별시 서대문구 연세로 8-1, VERTIGO 지하3층 4호 (창천동)",기타,,기타,RESTAURANT
47534,더볶이,"서울특별시 서대문구 연희맛로 26, 연희시그니처 빌딩 1층 (연희동)",기타,"음식점>도시락,컵밥>다이어트,샐러드",양식,RESTAURANT
47570,런어웨이,"서울특별시 서대문구 홍제내4길 4-11, 지층 (홍제동)",기타,,기타,RESTAURANT
47581,오사카푸드,"서울특별시 서대문구 통일로 251, 독립공원 (현저동)",기타,음식점>일식>일식당,일식,RESTAURANT
47624,"사람, 정거장","서울특별시 서대문구 북아현로 65-1, 1층 (북아현동)",기타,"음식점>카페,디저트",카페,CAFE
47673,무지개,"서울특별시 서대문구 가좌로 65, 1층 (홍은동, 서강주상복합아파트)",기타,"음식점>카페,디저트",카페,CAFE
47697,드림,"서울특별시 서대문구 신촌로 87-4, 지층 (창천동)",기타,술집>바(BAR),술집/바,PUB
47741,더치랩,"서울특별시 서대문구 신촌로 83, 현대백화점신촌점 6층 (창천동)",기타,,기타,RESTAURANT
47742,스페이스독(SPACEDOG),"서울특별시 서대문구 연희로8길 18, 1,2층 (연희동)",기타,"서비스,산업>임대업",기타,RESTAURANT
47758,렛 미 얼론,"서울특별시 서대문구 연세로 39, 2, 3, 4층 (창천동)",기타,"음식점>카페,디저트",카페,CAFE
47776,닐,"서울특별시 서대문구 연희맛로 17-7, 1층 101호 (연희동)",기타,"카페,디저트>아이스크림",디저트,CAFE
47798,데일리비틀주스  건국대점,"서울특별시 광진구 능동로 120, 건국대학교 쿨하우스 드림홀 B106호 (화양동)",기타,,기타,RESTAURANT
47808,마닐로우,"서울특별시 서대문구 거북골로 37-5, 1층 (남가좌동)",기타,음식점>한식,한식,RESTAURANT
47814,접점,"서울특별시 서대문구 통일로39나길 25, 1층 (홍제동)",기타,술집>바(BAR),술집/바,PUB
47818,콩트,"서울특별시 서대문구 연희로2길 14, 지하1층 (창천동)",기타,"음식점>카페,디저트",카페,CAFE
47842,스테이,"서울특별시 강남구 논현로 555, JW빌딩 지하1층 (역삼동)",기타,숙박>호텔,기타,RESTAURANT
47950,해상화,"서울특별시 마포구 성미산로 39, 1층 좌측호 (성산동)",기타,,기타,RESTAURANT
47959,펀치드렁크러브,"서울특별시 마포구 와우산로15길 38, 3층 (서교동)",기타,"음식점>카페,디저트",카페,CAFE
47962,보어드앤헝그리,"서울특별시 마포구 광성로6길 36, 1층 (신수동)",기타,음식점>햄버거,양식,RESTAURANT
47972,유히(YUHI),"서울특별시 마포구 연남로3길 40, 1층 103호 (연남동)",기타,"음식점>카페,디저트",카페,CAFE
47977,메이플릿지,"서울특별시 마포구 동교로 162, 1층 102호 (서교동)",기타,"음식점>카페,디저트",카페,CAFE
47988,맵(MAP),"서울특별시 마포구 월드컵로3길 32, 1층 동측상가호 (합정동)",기타,음식점>한식,한식,RESTAURANT
47991,홀덤월드,"서울특별시 마포구 매봉산로2안길 7, 4층 (상암동)",기타,"술집>맥주,호프",술집/바,PUB
47994,펠른(perlen),"서울특별시 마포구 성미산로22길 18, 프로젝트 에이 A.동 1층 (연남동)",기타,"카페,디저트>카페",카페,CAFE
48011,멜라(MELA),"서울특별시 마포구 월드컵북로5길 41, 1층 105호 (서교동)",기타,음식점>양식,양식,RESTAURANT
48018,한촉(HANCHOC),"서울특별시 마포구 연남로3길 10, 1층 101호 (연남동, 미스바)",기타,"카페,디저트>초콜릿전문점",카페,CAFE
48019,더트프로젝트,"서울특별시 마포구 망원로4길 3, 2층 (망원동)",기타,"가구,인테리어>인테리어소품",기타,RESTAURANT
48025,코히토(コ-ヒ-と),"서울특별시 마포구 와우산로29다길 9, 지1층 (서교동)",기타,,기타,RESTAURANT
48026,노체,"서울특별시 마포구 동교로 227-5, 2층 201호 (연남동)",기타,"음식점>카페,디저트",카페,CAFE
48044,물물(MULMUL),"서울특별시 마포구 와우산로11길 9-8, 2층 (상수동)",기타,술집>바(BAR),술집/바,PUB
48051,머쉬룸,"서울특별시 마포구 연남로11길 44, 1층 104호 (성산동)",기타,"쇼핑,유통>도서,음반,문구",기타,RESTAURANT
48052,코우콘,"서울특별시 마포구 월드컵로11길 46-14, 1층 (망원동)",기타,술집>이자카야,술집/바,PUB
48053,빅팀,"서울특별시 마포구 와우산로 53, 지하1층 (상수동)",기타,"쇼핑,유통>패션",기타,RESTAURANT
48079,서퍼스 부스,"서울특별시 마포구 포은로 54, 1층 일부호 (합정동)",기타,음식점>술집,술집/바,PUB
48108,베따(Vetta),"서울특별시 마포구 동교로46길 25, 2,3층 (연남동)",기타,음식점>이탈리아음식,양식,RESTAURANT
48109,졔졔당도,"서울특별시 마포구 신촌로2안길 6, 지1층 2호 (동교동)",기타,"카페,디저트>케이크전문",디저트,CAFE
48117,파나델리(Panadelie),"서울특별시 마포구 굴레방로 13, 새한빌딩 1층 105호 (아현동)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
48120,섬록,"서울특별시 마포구 독막로38길 5, 1층 (대흥동)",기타,"음식점>카페,디저트",카페,CAFE
48145,다토(DATO),"서울특별시 마포구 백범로 152, 201동 1층 8호 (공덕동, 공덕파크자이)",기타,음식점>이탈리아음식,양식,RESTAURANT
48147,요술담,"서울특별시 마포구 희우정로 46-12, 1층 (합정동)",기타,술집>요리주점,술집/바,PUB
48148,샌드스톤,"서울특별시 마포구 성미산로23안길 21, 1층 (연남동)",기타,"음식점>카페,디저트",카페,CAFE
48176,심심해,"서울특별시 마포구 와우산로13길 49-13, 1층 우측(102)호 (상수동)",기타,음식점>술집,술집/바,PUB
48178,블랙 베일,"서울특별시 마포구 월드컵로23길 18, 1층 101호 (망원동)",기타,음식점>양식,양식,RESTAURANT
48205,오뗄 드 꾸뜨,"서울특별시 마포구 동교로46길 7, 1층 101호 (연남동)",기타,음식점>양식,양식,RESTAURANT
48209,하이타운서울,"서울특별시 마포구 와우산로29다길 10, 지1층 101호 (서교동)",기타,"음식점>카페,디저트",카페,CAFE
48236,좋은날(Better day),"서울특별시 마포구 어울마당로 147, 1층 (동교동)",기타,"음식점>카페,디저트",카페,CAFE
48239,베이크앤쏘,"서울특별시 마포구 방울내로 55, 유림 1층 (망원동)",기타,"음식점>카페,디저트",카페,CAFE
48241,우주(uzu seoul),"서울특별시 마포구 잔다리로6길 20-8, 더스톤 2층 (서교동)",기타,,기타,RESTAURANT
48250,루프힙(Roof Hip),"서울특별시 마포구 동교로38길 19, 3,4층 (연남동)",기타,술집>바(BAR),술집/바,PUB
48301,밀레니얼364,"서울특별시 마포구 와우산로21길 21, 2층 (서교동)",기타,"음식점>카페,디저트",카페,CAFE
48311,충무공,"서울특별시 마포구 동교로 181-6, 대명빌딩 1층 (동교동)",기타,"음식점>카페,디저트",카페,CAFE
48312,스몰로우(smallow),"서울특별시 마포구 연남로11길 40, 1층 2호 (성산동)",기타,"음식점>카페,디저트",카페,CAFE
48336,디어모먼트(Dearmoment),"서울특별시 마포구 대흥로 80-34, 2층 (대흥동)",기타,음식점>브런치,양식,RESTAURANT
48342,던(DAWN),"서울특별시 마포구 양화로1길 25, 지층 (합정동)",기타,술집>바(BAR),술집/바,PUB
48345,푸글렌 서울,"서울특별시 마포구 와우산로 43, 1층 (상수동)",기타,"음식점>카페,디저트",카페,CAFE
48357,고시고시,"서울특별시 마포구 동교로38길 33-21, 지층 (연남동)",기타,"생활,편의>고시원,고시텔",기타,RESTAURANT
48370,현대음률,"서울특별시 마포구 성미산로 194, 대원빌딩 2층 (연남동)",기타,술집>바(BAR),술집/바,PUB
48373,책익다,"서울특별시 마포구 와우산로29마길 10-3, 2층 (서교동)",기타,서점>독립서점,기타,RESTAURANT
48374,피스케스(Pisces),"서울특별시 마포구 동교로 262-13, 지하1층 (연남동)",기타,술집>와인,술집/바,PUB
48400,술잔코드,"서울특별시 마포구 어울마당로5길 47, 2~3층 (서교동)",기타,술집>요리주점,술집/바,PUB
48404,환시앙,"서울특별시 마포구 와우산로 51, 2층 (상수동)",기타,중식>중식당,중식,RESTAURANT
48406,주로,"서울특별시 마포구 월드컵로19길 42, 2층 (망원동)",기타,술집>요리주점,술집/바,PUB
48407,마미,"서울특별시 마포구 토정로14길 12, 1층 (구수동)",기타,음식점>한식,한식,RESTAURANT
48412,연금술,"서울특별시 마포구 와우산로29바길 11, 1층 (서교동)",기타,술집>요리주점,술집/바,PUB
48441,도화동지니,"서울특별시 마포구 삼개로 15-8, 1층 (도화동)",기타,술집>와인,술집/바,PUB
48446,미도인 홍대,"서울특별시 마포구 잔다리로2길 19, 1층 (서교동)",기타,음식점>양식,양식,RESTAURANT
48464,풔니스(Furnace),"서울특별시 마포구 월드컵북로5길 54, 지하1층 (서교동)",기타,,기타,RESTAURANT
48465,아니키,"서울특별시 마포구 어울마당로5길 47, 1층 (서교동)",기타,술집>요리주점,술집/바,PUB
48466,베이스크림(Base cream),"서울특별시 마포구 와우산로5길 17-1, 1층 (상수동)",기타,,기타,RESTAURANT
48499,베브릿지상암IT점,"서울특별시 마포구 월드컵북로 434, 상암 IT Tower 115호 (상암동)",기타,"음식점>카페,디저트>카페",카페,CAFE
48537,유니르(Unir),"서울특별시 마포구 동교로 256-10, 지층 (연남동)",기타,술집>바(BAR),술집/바,PUB
48549,사이드노트클럽,"서울특별시 마포구 양화로 130, RYSE 15층 (서교동)",기타,술집>바(BAR),술집/바,PUB
48552,밀로밀MILOMIL,"서울특별시 마포구 희우정로10길 9 (망원동, 1층일부)",기타,"카페,디저트>베이커리",아시아음식,RESTAURANT
